"Age","ln.h1","ln.h2","h1","h2","PlotCode","sup","UID","Census","maxDBH"
31,1.22377543162212,NA,3.4,NA,"SC01","0","210720",2004,NA
30,NA,0.693147180559945,NA,2,"SC01","1","210799",2003,2.1
31,0.693147180559945,0.928219302739429,2,2.53,"SC01","1","210799",2004,2
32,0.928219302739429,NA,2.53,NA,"SC01","0","210799",2005,NA
30,NA,1.71379792775834,NA,5.55,"SC01","1","210881",2003,6.6
31,1.71379792775834,1.7227665977411,5.55,5.6,"SC01","1","210881",2004,7
32,1.7227665977411,1.71739505393919,5.6,5.57,"SC01","1","210881",2005,7.4
33,1.71739505393919,1.70474809223843,5.57,5.5,"SC01","1","210881",2006,7.5
34,1.70474809223843,1.55814461804655,5.5,4.75,"SC01","1","210881",2007,8.6
35,1.55814461804655,1.52605630349505,4.75,4.6,"SC01","1","210881",2008,9.8
36,1.52605630349505,NA,4.6,NA,"SC01","0","210881",2009,NA
30,NA,1.52605630349505,NA,4.6,"SC01","1","210904",2003,5
31,1.52605630349505,1.49065437644413,4.6,4.44,"SC01","1","210904",2004,5.1
32,1.49065437644413,1.58923520511658,4.44,4.9,"SC01","1","210904",2005,5.5
33,1.58923520511658,1.51512723296286,4.9,4.55,"SC01","1","210904",2006,5.1
34,1.51512723296286,1.49290409617815,4.55,4.45,"SC01","1","210904",2007,5.5
35,1.49290409617815,1.38629436111989,4.45,4,"SC01","1","210904",2008,5.9
36,1.38629436111989,1.42310833424261,4,4.15,"SC01","1","210904",2009,6.1
37,1.42310833424261,1.41585316336144,4.15,4.12,"SC01","1","210904",2010,6.3
38,1.41585316336144,1.54756250871601,4.12,4.7,"SC01","1","210904",2011,6.5
39,1.54756250871601,1.40854497005471,4.7,4.09,"SC01","1","210904",2012,6
40,1.40854497005471,NA,4.09,NA,"SC01","0","210904",2013,NA
30,NA,1.56444054650336,NA,4.78,"SC01","1","210911",2003,5.1
31,1.56444054650336,1.75267208052001,4.78,5.77,"SC01","1","210911",2004,5.3
32,1.75267208052001,1.62924053973028,5.77,5.1,"SC01","1","210911",2005,5.7
33,1.62924053973028,1.50407739677627,5.1,4.5,"SC01","1","210911",2006,6.2
34,1.50407739677627,1.52605630349505,4.5,4.6,"SC01","1","210911",2007,6.3
35,1.52605630349505,1.6094379124341,4.6,5,"SC01","1","210911",2008,6.7
36,1.6094379124341,1.82454929205105,5,6.2,"SC01","1","210911",2009,6
37,1.82454929205105,1.41098697371026,6.2,4.1,"SC01","1","210911",2010,6.2
38,1.41098697371026,NA,4.1,NA,"SC01","0","210911",2011,NA
30,NA,1.54756250871601,NA,4.7,"SC01","1","210935",2003,5.1
31,1.54756250871601,1.64093657949347,4.7,5.16,"SC01","1","210935",2004,5.3
32,1.64093657949347,1.58923520511658,5.16,4.9,"SC01","1","210935",2005,5.6
33,1.58923520511658,1.58923520511658,4.9,4.9,"SC01","1","210935",2006,5.4
34,1.58923520511658,1.50407739677627,4.9,4.5,"SC01","1","210935",2007,5.9
35,1.50407739677627,1.56861591791385,4.5,4.8,"SC01","1","210935",2008,5.8
36,1.56861591791385,1.54115907168081,4.8,4.67,"SC01","1","210935",2009,6
37,1.54115907168081,1.66770682055808,4.67,5.3,"SC01","1","210935",2010,6.1
38,1.66770682055808,1.56861591791385,5.3,4.8,"SC01","1","210935",2011,6.1
39,1.56861591791385,1.71199450075919,4.8,5.54,"SC01","1","210935",2012,6.1
40,1.71199450075919,1.53901544813755,5.54,4.66,"SC01","1","210935",2013,5.8
41,1.53901544813755,1.5993875765806,4.66,4.95,"SC01","1","210935",2014,6
42,1.5993875765806,NA,4.95,NA,"SC01","0","210935",2015,NA
30,NA,1.69561560867515,NA,5.45,"SC01","1","210942",2003,9.65
31,1.69561560867515,1.81156209652423,5.45,6.12,"SC01","1","210942",2004,10.8
32,1.81156209652423,1.52605630349505,6.12,4.6,"SC01","1","210942",2005,11
33,1.52605630349505,1.73165554515835,4.6,5.65,"SC01","1","210942",2006,11.1
34,1.73165554515835,1.78339121955754,5.65,5.95,"SC01","1","210942",2007,12.2
35,1.78339121955754,1.7227665977411,5.95,5.6,"SC01","1","210942",2008,12.7
36,1.7227665977411,1.6094379124341,5.6,5,"SC01","1","210942",2009,13.2
37,1.6094379124341,1.64865862558738,5,5.2,"SC01","1","210942",2010,14
38,1.64865862558738,1.64865862558738,5.2,5.2,"SC01","1","210942",2011,14.5
39,1.64865862558738,1.66770682055808,5.2,5.3,"SC01","1","210942",2012,15.2
40,1.66770682055808,1.98375629154543,5.3,7.27,"SC01","1","210942",2013,15.6
41,1.98375629154543,1.96009478404727,7.27,7.1,"SC01","1","210942",2014,16
42,1.96009478404727,1.96009478404727,7.1,7.1,"SC01","1","210942",2015,16
43,1.96009478404727,1.90210752639692,7.1,6.7,"SC01","1","210942",2016,16.2
36,NA,1.45861502269952,NA,4.3,"SC01","1","210966",2009,5
37,1.45861502269952,1.66770682055808,4.3,5.3,"SC01","1","210966",2010,5.4
38,1.66770682055808,1.33500106673234,5.3,3.8,"SC01","1","210966",2011,5.8
39,1.33500106673234,1.65822807660353,3.8,5.25,"SC01","1","210966",2012,5.6
40,1.65822807660353,1.43983512804792,5.25,4.22,"SC01","1","210966",2013,6
41,1.43983512804792,1.25276296849537,4.22,3.5,"SC01","1","210966",2014,6.1
42,1.25276296849537,1.39624469197306,3.5,4.04,"SC01","1","210966",2015,5.5
43,1.39624469197306,1.28093384546206,4.04,3.6,"SC01","1","210966",2016,6.1
40,NA,1.4655675420144,NA,4.33,"SC01","1","210973",2013,5.9
41,1.4655675420144,1.43983512804792,4.33,4.22,"SC01","1","210973",2014,5.9
42,1.43983512804792,1.09861228866811,4.22,3,"SC01","1","210973",2015,5.8
43,1.09861228866811,NA,3,NA,"SC01","0","210973",2016,NA
32,NA,1.51512723296286,NA,4.55,"SC01","1","210980",2005,5.5
33,1.51512723296286,1.64865862558738,4.55,5.2,"SC01","1","210980",2006,5.4
34,1.64865862558738,1.42310833424261,5.2,4.15,"SC01","1","210980",2007,6
35,1.42310833424261,1.62924053973028,4.15,5.1,"SC01","1","210980",2008,6.2
36,1.62924053973028,1.2947271675944,5.1,3.65,"SC01","1","210980",2009,6.5
37,1.2947271675944,1.17865499634165,3.65,3.25,"SC01","1","210980",2010,6.51
38,1.17865499634165,NA,3.25,NA,"SC01","0","210980",2011,NA
30,NA,1.56861591791385,NA,4.8,"SC01","1","210997",2003,5
31,1.56861591791385,1.57484646766448,4.8,4.83,"SC01","1","210997",2004,5.1
32,1.57484646766448,1.5993875765806,4.83,4.95,"SC01","1","210997",2005,5.2
33,1.5993875765806,1.56861591791385,4.95,4.8,"SC01","1","210997",2006,5.2
34,1.56861591791385,1.47017584510059,4.8,4.35,"SC01","1","210997",2007,5.3
35,1.47017584510059,1.50407739677627,4.35,4.5,"SC01","1","210997",2008,5.6
36,1.50407739677627,1.4655675420144,4.5,4.33,"SC01","1","210997",2009,5.7
37,1.4655675420144,NA,4.33,NA,"SC01","0","210997",2010,NA
30,NA,1.82454929205105,NA,6.2,"SC01","1","211000",2003,5.4
31,1.82454929205105,1.83098018238134,6.2,6.24,"SC01","1","211000",2004,5.9
32,1.83098018238134,1.79175946922805,6.24,6,"SC01","1","211000",2005,6.4
33,1.79175946922805,1.25276296849537,6,3.5,"SC01","1","211000",2006,6.3
34,1.25276296849537,1.25276296849537,3.5,3.5,"SC01","1","211000",2007,6.9
35,1.25276296849537,1.56861591791385,3.5,4.8,"SC01","1","211000",2008,6.85
36,1.56861591791385,1.64865862558738,4.8,5.2,"SC01","1","211000",2009,7.2
37,1.64865862558738,1.7227665977411,5.2,5.6,"SC01","1","211000",2010,8.1
38,1.7227665977411,1.48160454092422,5.6,4.4,"SC01","1","211000",2011,8.8
39,1.48160454092422,1.68639895357023,4.4,5.4,"SC01","1","211000",2012,9.2
40,1.68639895357023,1.62924053973028,5.4,5.1,"SC01","1","211000",2013,9.1
41,1.62924053973028,1.28093384546206,5.1,3.6,"SC01","1","211000",2014,9.2
42,1.28093384546206,1.33500106673234,3.6,3.8,"SC01","1","211000",2015,9.2
43,1.33500106673234,1.45861502269952,3.8,4.3,"SC01","1","211000",2016,9.1
30,NA,1.62924053973028,NA,5.1,"SC01","1","211017",2003,5
31,1.62924053973028,1.85629799036563,5.1,6.4,"SC01","1","211017",2004,5.5
32,1.85629799036563,1.71918877639322,6.4,5.58,"SC01","1","211017",2005,5.3
33,1.71918877639322,1.58923520511658,5.58,4.9,"SC01","1","211017",2006,5.3
34,1.58923520511658,1.70474809223843,4.9,5.5,"SC01","1","211017",2007,5.5
35,1.70474809223843,1.66770682055808,5.5,5.3,"SC01","1","211017",2008,6
36,1.66770682055808,1.30291275218084,5.3,3.68,"SC01","1","211017",2009,5.8
37,1.30291275218084,1.16315080980568,3.68,3.2,"SC01","1","211017",2010,5.9
38,1.16315080980568,1.30833281965018,3.2,3.7,"SC01","1","211017",2011,5.9
39,1.30833281965018,1.41098697371026,3.7,4.1,"SC01","1","211017",2012,6.4
40,1.41098697371026,NA,4.1,NA,"SC01","0","211017",2013,NA
33,NA,1.33500106673234,NA,3.8,"SC01","1","211284",2006,2.6
34,1.33500106673234,1.25276296849537,3.8,3.5,"SC01","1","211284",2007,2.6
35,1.25276296849537,1.43508452528932,3.5,4.2,"SC01","1","211284",2008,2.6
36,1.43508452528932,1.3787660946991,4.2,3.97,"SC01","1","211284",2009,2.6
37,1.3787660946991,0.936093359170335,3.97,2.55,"SC01","1","211284",2010,2.7
38,0.936093359170335,0.8754687373539,2.55,2.4,"SC01","1","211284",2011,2.6
39,0.8754687373539,0.883767540168595,2.4,2.42,"SC01","1","211284",2012,2.6
40,0.883767540168595,NA,2.42,NA,"SC01","0","211284",2013,NA
30,NA,1.6094379124341,NA,5,"SC01","1","211314",2003,6
31,1.6094379124341,1.73518911773966,5,5.67,"SC01","1","211314",2004,6.5
32,1.73518911773966,1.63315443905142,5.67,5.12,"SC01","1","211314",2005,6.7
33,1.63315443905142,1.73871024813824,5.12,5.69,"SC01","1","211314",2006,6.7
34,1.73871024813824,1.70474809223843,5.69,5.5,"SC01","1","211314",2007,7
35,1.70474809223843,1.7227665977411,5.5,5.6,"SC01","1","211314",2008,7.2
36,1.7227665977411,1.66770682055808,5.6,5.3,"SC01","1","211314",2009,7.7
37,1.66770682055808,1.71379792775834,5.3,5.55,"SC01","1","211314",2010,7.7
38,1.71379792775834,1.85629799036563,5.55,6.4,"SC01","1","211314",2011,8.1
39,1.85629799036563,1.97685495290473,6.4,7.22,"SC01","1","211314",2012,8.7
40,1.97685495290473,1.33500106673234,7.22,3.8,"SC01","1","211314",2013,9
41,1.33500106673234,1.99470031322475,3.8,7.35,"SC01","1","211314",2014,9.5
42,1.99470031322475,1.66770682055808,7.35,5.3,"SC01","1","211314",2015,9.3
43,1.66770682055808,1.60140574073684,5.3,4.96,"SC01","1","211314",2016,9.3
30,NA,1.6094379124341,NA,5,"SC01","1","211338",2003,5.1
31,1.6094379124341,1.64865862558738,5,5.2,"SC01","1","211338",2004,5.1
32,1.64865862558738,1.6094379124341,5.2,5,"SC01","1","211338",2005,5.1
33,1.6094379124341,1.44691898293633,5,4.25,"SC01","1","211338",2006,5.3
34,1.44691898293633,1.42310833424261,4.25,4.15,"SC01","1","211338",2007,5.3
35,1.42310833424261,1.48160454092422,4.15,4.4,"SC01","1","211338",2008,5.1
36,1.48160454092422,1.45861502269952,4.4,4.3,"SC01","1","211338",2009,5.1
37,1.45861502269952,1.49514876603197,4.3,4.46,"SC01","1","211338",2010,5.2
38,1.49514876603197,1.45861502269952,4.46,4.3,"SC01","1","211338",2011,6.5
39,1.45861502269952,1.47247205736094,4.3,4.36,"SC01","1","211338",2012,5.5
40,1.47247205736094,1.20896034583698,4.36,3.35,"SC01","1","211338",2013,4.7
41,1.20896034583698,NA,3.35,NA,"SC01","0","211338",2014,NA
30,NA,1.64865862558738,NA,5.2,"SC01","1","211352",2003,6.7
31,1.64865862558738,1.68082790852077,5.2,5.37,"SC01","1","211352",2004,7.5
32,1.68082790852077,1.70474809223843,5.37,5.5,"SC01","1","211352",2005,8
33,1.70474809223843,1.7227665977411,5.5,5.6,"SC01","1","211352",2006,8
34,1.7227665977411,1.84054963339749,5.6,6.3,"SC01","1","211352",2007,9.2
35,1.84054963339749,1.84054963339749,6.3,6.3,"SC01","1","211352",2008,9.8
36,1.84054963339749,1.87180217690159,6.3,6.5,"SC01","1","211352",2009,10
37,1.87180217690159,1.87180217690159,6.5,6.5,"SC01","1","211352",2010,10.5
38,1.87180217690159,1.87180217690159,6.5,6.5,"SC01","1","211352",2011,10.5
39,1.87180217690159,1.94591014905531,6.5,7,"SC01","1","211352",2012,11
40,1.94591014905531,1.79175946922805,7,6,"SC01","1","211352",2013,11.1
41,1.79175946922805,1.87180217690159,6,6.5,"SC01","1","211352",2014,11.3
42,1.87180217690159,1.80828877117927,6.5,6.1,"SC01","1","211352",2015,11.4
43,1.80828877117927,1.82454929205105,6.1,6.2,"SC01","1","211352",2016,11.4
31,NA,1.68082790852077,NA,5.37,"SC01","1","211369",2004,5.6
32,1.68082790852077,1.68639895357023,5.37,5.4,"SC01","1","211369",2005,5.8
33,1.68639895357023,1.7227665977411,5.4,5.6,"SC01","1","211369",2006,5.8
34,1.7227665977411,1.58923520511658,5.6,4.9,"SC01","1","211369",2007,6.6
35,1.58923520511658,1.64865862558738,4.9,5.2,"SC01","1","211369",2008,6.5
36,1.64865862558738,1.7227665977411,5.2,5.6,"SC01","1","211369",2009,6.8
37,1.7227665977411,1.58923520511658,5.6,4.9,"SC01","1","211369",2010,7.9
38,1.58923520511658,NA,4.9,NA,"SC01","0","211369",2011,NA
30,NA,1.55814461804655,NA,4.75,"SC01","1","211383",2003,5.1
31,1.55814461804655,1.68268837417369,4.75,5.38,"SC01","1","211383",2004,5.5
32,1.68268837417369,1.66770682055808,5.38,5.3,"SC01","1","211383",2005,5.6
33,1.66770682055808,1.65822807660353,5.3,5.25,"SC01","1","211383",2006,5.5
34,1.65822807660353,1.33500106673234,5.25,3.8,"SC01","1","211383",2007,5.9
35,1.33500106673234,1.50407739677627,3.8,4.5,"SC01","1","211383",2008,5.7
36,1.50407739677627,1.50851199384414,4.5,4.52,"SC01","1","211383",2009,6
37,1.50851199384414,1.70474809223843,4.52,5.5,"SC01","1","211383",2010,6
38,1.70474809223843,1.70474809223843,5.5,5.5,"SC01","1","211383",2011,6.6
39,1.70474809223843,1.62924053973028,5.5,5.1,"SC01","1","211383",2012,5.9
40,1.62924053973028,1.48160454092422,5.1,4.4,"SC01","1","211383",2013,5.8
41,1.48160454092422,1.41098697371026,4.4,4.1,"SC01","1","211383",2014,5.9
42,1.41098697371026,1.24415459395877,4.1,3.47,"SC01","1","211383",2015,5.9
43,1.24415459395877,1.45861502269952,3.47,4.3,"SC01","1","211383",2016,5.8
30,NA,1.62924053973028,NA,5.1,"SC01","1","211390",2003,6
31,1.62924053973028,1.68454538492091,5.1,5.39,"SC01","1","211390",2004,6.7
32,1.68454538492091,1.70474809223843,5.39,5.5,"SC01","1","211390",2005,7.1
33,1.70474809223843,1.76644166124377,5.5,5.85,"SC01","1","211390",2006,7.3
34,1.76644166124377,1.54756250871601,5.85,4.7,"SC01","1","211390",2007,7.6
35,1.54756250871601,1.62924053973028,4.7,5.1,"SC01","1","211390",2008,7.7
36,1.62924053973028,1.64480505627139,5.1,5.18,"SC01","1","211390",2009,7.8
37,1.64480505627139,1.58923520511658,5.18,4.9,"SC01","1","211390",2010,7.5
38,1.58923520511658,1.48160454092422,4.9,4.4,"SC01","1","211390",2011,7.7
39,1.48160454092422,1.48160454092422,4.4,4.4,"SC01","1","211390",2012,7.9
40,1.48160454092422,1.62924053973028,4.4,5.1,"SC01","1","211390",2013,7
41,1.62924053973028,1.62924053973028,5.1,5.1,"SC01","1","211390",2014,7.2
42,1.62924053973028,1.54756250871601,5.1,4.7,"SC01","1","211390",2015,8.8
43,1.54756250871601,1.52605630349505,4.7,4.6,"SC01","1","211390",2016,7.2
40,NA,1.6467336971778,NA,5.19,"SC01","1","211413",2013,5.6
41,1.6467336971778,1.45861502269952,5.19,4.3,"SC01","1","211413",2014,5.8
42,1.45861502269952,1.54756250871601,4.3,4.7,"SC01","1","211413",2015,5.5
43,1.54756250871601,1.54756250871601,4.7,4.7,"SC01","1","211413",2016,5.7
30,NA,1.56444054650336,NA,4.78,"SC01","1","211451",2003,7.3
31,1.56444054650336,1.5830939370945,4.78,4.87,"SC01","1","211451",2004,7.5
32,1.5830939370945,1.48160454092422,4.87,4.4,"SC01","1","211451",2005,8.5
33,1.48160454092422,1.42310833424261,4.4,4.15,"SC01","1","211451",2006,7.8
34,1.42310833424261,1.44691898293633,4.15,4.25,"SC01","1","211451",2007,8.2
35,1.44691898293633,NA,4.25,NA,"SC01","0","211451",2008,NA
30,NA,1.58923520511658,NA,4.9,"SC01","1","211468",2003,5.85
31,1.58923520511658,1.68639895357023,4.9,5.4,"SC01","1","211468",2004,6.05
32,1.68639895357023,1.62924053973028,5.4,5.1,"SC01","1","211468",2005,6.2
33,1.62924053973028,1.41098697371026,5.1,4.1,"SC01","1","211468",2006,6.1
34,1.41098697371026,1.54756250871601,4.1,4.7,"SC01","1","211468",2007,6.4
35,1.54756250871601,1.34807314829969,4.7,3.85,"SC01","1","211468",2008,6.4
36,1.34807314829969,1.19392246847243,3.85,3.3,"SC01","1","211468",2009,6.5
37,1.19392246847243,1.3609765531356,3.3,3.9,"SC01","1","211468",2010,6.6
38,1.3609765531356,1.50407739677627,3.9,4.5,"SC01","1","211468",2011,7.8
39,1.50407739677627,1.38629436111989,4.5,4,"SC01","1","211468",2012,7
40,1.38629436111989,1.25276296849537,4,3.5,"SC01","1","211468",2013,7
41,1.25276296849537,1.2947271675944,3.5,3.65,"SC01","1","211468",2014,7
42,1.2947271675944,1.19392246847243,3.65,3.3,"SC01","1","211468",2015,6.8
43,1.19392246847243,1.09861228866811,3.3,3,"SC01","1","211468",2016,6.9
30,NA,1.76644166124377,NA,5.85,"SC01","1","211505",2003,6.8
31,1.76644166124377,1.80664808172181,5.85,6.09,"SC01","1","211505",2004,7.2
32,1.80664808172181,1.8484548129046,6.09,6.35,"SC01","1","211505",2005,7.5
33,1.8484548129046,1.76644166124377,6.35,5.85,"SC01","1","211505",2006,7.5
34,1.76644166124377,1.76644166124377,5.85,5.85,"SC01","1","211505",2007,8
35,1.76644166124377,1.79175946922805,5.85,6,"SC01","1","211505",2008,8.3
36,1.79175946922805,1.72097928716701,6,5.59,"SC01","1","211505",2009,8.4
37,1.72097928716701,1.79175946922805,5.59,6,"SC01","1","211505",2010,8.6
38,1.79175946922805,1.9387416595767,6,6.95,"SC01","1","211505",2011,8.7
39,1.9387416595767,1.83258146374831,6.95,6.25,"SC01","1","211505",2012,9
40,1.83258146374831,1.86872051036418,6.25,6.48,"SC01","1","211505",2013,9.2
41,1.86872051036418,1.870262530716,6.48,6.49,"SC01","1","211505",2014,9.5
42,1.870262530716,1.77495235091167,6.49,5.9,"SC01","1","211505",2015,9.5
43,1.77495235091167,1.78170913337455,5.9,5.94,"SC01","1","211505",2016,9.6
30,NA,1.30833281965018,NA,3.7,"SC01","1","211512",2003,3.1
31,1.30833281965018,1.34025042261848,3.7,3.82,"SC01","1","211512",2004,3.15
32,1.34025042261848,0.405465108108164,3.82,1.5,"SC01","1","211512",2005,3.1
33,0.405465108108164,NA,1.5,NA,"SC01","0","211512",2006,NA
30,NA,1.28093384546206,NA,3.6,"SC01","1","211536",2003,2.1
31,1.28093384546206,1.30833281965018,3.6,3.7,"SC01","1","211536",2004,2.2
32,1.30833281965018,1.26129787094521,3.7,3.53,"SC01","1","211536",2005,2.2
33,1.26129787094521,1.25276296849537,3.53,3.5,"SC01","1","211536",2006,2.2
34,1.25276296849537,1.1314021114911,3.5,3.1,"SC01","1","211536",2007,2.3
35,1.1314021114911,0.78845736036427,3.1,2.2,"SC01","1","211536",2008,2.3
36,0.78845736036427,1.06471073699243,2.2,2.9,"SC01","1","211536",2009,2.3
37,1.06471073699243,NA,2.9,NA,"SC01","0","211536",2010,NA
30,NA,1.22377543162212,NA,3.4,"SC01","1","211598",2003,1.55
31,1.22377543162212,NA,3.4,NA,"SC01","0","211598",2004,NA
30,NA,1.50407739677627,NA,4.5,"SC01","1","211673",2003,3.8
31,1.50407739677627,1.63705307946707,4.5,5.14,"SC01","1","211673",2004,3.95
32,1.63705307946707,1.50407739677627,5.14,4.5,"SC01","1","211673",2005,4
33,1.50407739677627,1.45861502269952,4.5,4.3,"SC01","1","211673",2006,4
34,1.45861502269952,1.25276296849537,4.3,3.5,"SC01","1","211673",2007,4.1
35,1.25276296849537,1.16315080980568,3.5,3.2,"SC01","1","211673",2008,4
36,1.16315080980568,1.3609765531356,3.2,3.9,"SC01","1","211673",2009,3.3
37,1.3609765531356,0.955511445027436,3.9,2.6,"SC01","1","211673",2010,3.3
38,0.955511445027436,NA,2.6,NA,"SC01","0","211673",2011,NA
30,NA,1.8484548129046,NA,6.35,"SC01","1","211727",2003,6.5
31,1.8484548129046,1.58923520511658,6.35,4.9,"SC01","1","211727",2004,6.8
32,1.58923520511658,1.68639895357023,4.9,5.4,"SC01","1","211727",2005,6.9
33,1.68639895357023,1.76644166124377,5.4,5.85,"SC01","1","211727",2006,7
34,1.76644166124377,1.57897870494939,5.85,4.85,"SC01","1","211727",2007,7.5
35,1.57897870494939,1.6094379124341,4.85,5,"SC01","1","211727",2008,8.1
36,1.6094379124341,1.66770682055808,5,5.3,"SC01","1","211727",2009,8.7
37,1.66770682055808,1.6094379124341,5.3,5,"SC01","1","211727",2010,9.2
38,1.6094379124341,1.68639895357023,5,5.4,"SC01","1","211727",2011,9.7
39,1.68639895357023,1.68639895357023,5.4,5.4,"SC01","1","211727",2012,10
40,1.68639895357023,1.82454929205105,5.4,6.2,"SC01","1","211727",2013,10.2
41,1.82454929205105,1.82454929205105,6.2,6.2,"SC01","1","211727",2014,10.3
42,1.82454929205105,1.65822807660353,6.2,5.25,"SC01","1","211727",2015,10.2
43,1.65822807660353,1.7227665977411,5.25,5.6,"SC01","1","211727",2016,10.2
30,NA,1.50407739677627,NA,4.5,"SC01","1","211758",2003,5.4
31,1.50407739677627,1.59736533119983,4.5,4.94,"SC01","1","211758",2004,5.7
32,1.59736533119983,1.59330853050422,4.94,4.92,"SC01","1","211758",2005,6
33,1.59330853050422,1.62924053973028,4.92,5.1,"SC01","1","211758",2006,6.1
34,1.62924053973028,1.50407739677627,5.1,4.5,"SC01","1","211758",2007,6.2
35,1.50407739677627,1.58923520511658,4.5,4.9,"SC01","1","211758",2008,6.3
36,1.58923520511658,1.45861502269952,4.9,4.3,"SC01","1","211758",2009,6.3
37,1.45861502269952,NA,4.3,NA,"SC01","0","211758",2010,NA
30,NA,1.67709656090792,NA,5.35,"SC01","1","211772",2003,4.4
31,1.67709656090792,1.73695123273306,5.35,5.68,"SC01","1","211772",2004,4.95
32,1.73695123273306,1.74221902366792,5.68,5.71,"SC01","1","211772",2005,5.4
33,1.74221902366792,1.79175946922805,5.71,6,"SC01","1","211772",2006,5.5
34,1.79175946922805,1.77495235091167,6,5.9,"SC01","1","211772",2007,6.1
35,1.77495235091167,1.75785791755237,5.9,5.8,"SC01","1","211772",2008,6.7
36,1.75785791755237,1.79175946922805,5.8,6,"SC01","1","211772",2009,7
37,1.79175946922805,1.56861591791385,6,4.8,"SC01","1","211772",2010,7.3
38,1.56861591791385,1.64865862558738,4.8,5.2,"SC01","1","211772",2011,7.7
39,1.64865862558738,1.83896107071235,5.2,6.29,"SC01","1","211772",2012,8.2
40,1.83896107071235,1.8484548129046,6.29,6.35,"SC01","1","211772",2013,8.5
41,1.8484548129046,1.87180217690159,6.35,6.5,"SC01","1","211772",2014,9.2
42,1.87180217690159,1.79175946922805,6.5,6,"SC01","1","211772",2015,9.2
43,1.79175946922805,1.74919985480926,6,5.75,"SC01","1","211772",2016,9.2
30,NA,1.57897870494939,NA,4.85,"SC01","1","211857",2003,5.25
31,1.57897870494939,1.6094379124341,4.85,5,"SC01","1","211857",2004,5.5
32,1.6094379124341,1.62924053973028,5,5.1,"SC01","1","211857",2005,5.8
