UID, Año,Plot,Einicial,Ecenso,Trans,Cuadro,Sample,Categoría,Etiqueta,Especie,X,Y,Supv,Altura,DB1,DB2,DB3,DB4,DB5,DB6,DB7,DB8,DB9,DB10,DB11,DB12,DB13,DB14,DB15,DB16,DB17,DB18,DB19,DB20,DB21,DB22,DB23,DB24,DB min,DB max,AB soto (m2/1ha),AB soto (cm2/1ha),AB soto (cm2),Sample (m2),Densidad soto sitio (32m2),Regen,LF,Observaciones
SS14-426671,2016,14,1,12,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427593,2003,14,1,1,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,1,0.53,0.6,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.008835729338221,88.3572933822129,0.282743338823081,32,1,R,T,
SS14-427593,2004,14,1,2,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,1,1.81,1.01,0.46,,,,,,,,,,,,,,,,,,,,,,,0.46,1.01,0.03023046618302,302.304661830199,0.967374917856637,32,1,R,T,dap .46 nvo
SS14-427593,2005,14,1,3,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,1,2,0.59,1.47,,,,,,,,,,,,,,,,,,,,,,,0.59,1.47,0.061580124748881,615.801247488812,1.9705639919642,32,1,R,T,
SS14-427593,2006,14,1,4,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,1,1.93,1.223,,,,,,,,,,,,,,,,,,,,,,,,1.223,1.223,0.036710712798135,367.107127981344,1.1747428095403,32,1,R,T,
SS14-427593,2007,14,1,5,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,1,2.1,1.369,,,,,,,,,,,,,,,,,,,,,,,,1.369,1.369,0.045998831478473,459.988314784727,1.47196260731113,32,1,R,T,
SS14-427593,2008,14,1,6,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427593,2009,14,1,7,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427593,2010,14,1,8,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427593,2011,14,1,9,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427593,2012,14,1,10,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427593,2013,14,1,11,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427593,2014,14,1,12,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427593,2015,14,1,12,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427593,2016,14,1,12,1,1,32,<1,3,Mimosa eurycarpa,3.48,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429818,2003,14,1,1,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,1,0.76,0.8,0.78,0.55,,,,,,,,,,,,,,,,,,,,,,0.55,0.8,0.03806481286291,380.648128629095,1.2180740116131,32,1,R,T,
SS14-429818,2004,14,1,2,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,1,1.68,1.23,1.21,0.99,0.96,0.83,,,,,,,,,,,,,,,,,,,,0.83,1.23,0.136649462954114,1366.49462954114,4.37278281453163,32,1,R,T,
SS14-429818,2005,14,1,3,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,1,1.8,1.28,,1.3,1,0.88,,,,,,,,,,,,,,,,,,,,0.88,1.3,0.125241554630766,1252.41554630766,4.0077297481845,32,1,R,T,
SS14-429818,2006,14,1,4,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,1,1.9,1.684,,1.527,1.055,0.93,,,,,,,,,,,,,,,,,,,,0.93,1.684,0.175377200954316,1753.77200954316,5.6120704305381,32,1,R,T,
SS14-429818,2007,14,1,5,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,1,2.2,1.785,1.459,,,,,,,,,,,,,,,,,,,,,,,1.459,1.785,0.13044741909469,1304.4741909469,4.17431741103008,32,1,R,T,
SS14-429818,2008,14,1,6,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429818,2009,14,1,7,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429818,2010,14,1,8,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429818,2011,14,1,9,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429818,2012,14,1,10,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429818,2013,14,1,11,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429818,2014,14,1,12,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429818,2015,14,1,12,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429818,2016,14,1,12,1,1,32,<1,6,Mimosa eurycarpa,3.19,3.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429917,2003,14,1,1,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,1,0.44,0.49,0.35,,,,,,,,,,,,,,,,,,,,,,,0.35,0.49,0.008899542938997,88.9954293899734,0.284785374047915,32,1,S,T,ramif. desde suelo
SS14-429917,2004,14,1,2,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,1,0.68,0.5,0.27,,,,,,,,,,,,,,,,,,,,,,,0.27,0.5,0.007925158342532,79.2515834253238,0.253605066961036,32,1,S,T,"planta suprimida, dap .27 moribundo"
SS14-429917,2005,14,1,3,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,1,0.56,0.58,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.58,0.008256498192716,82.5649819271567,0.264207942166902,32,1,S,T,
SS14-429917,2006,14,1,4,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-429917,2007,14,1,5,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-429917,2008,14,1,6,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429917,2009,14,1,7,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429917,2010,14,1,8,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429917,2011,14,1,9,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429917,2012,14,1,10,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429917,2013,14,1,11,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429917,2014,14,1,12,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429917,2015,14,1,12,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429917,2016,14,1,12,1,1,32,<1,7,Mimosa eurycarpa,3.15,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-430005,2003,14,1,1,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,1,0.73,0.56,0.55,0.64,,,,,,,,,,,,,,,,,,,,,,0.55,0.64,0.025174465506149,251.744655061488,0.805582896196763,32,1,R,T,ramif. desde suelo
SS14-430005,2004,14,1,2,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,1,1.71,1.11,1.02,0.71,,,,,,,,,,,,,,,,,,,,,,0.71,1.11,0.068148016890292,681.480168902923,2.18073654048935,32,1,R,T,
SS14-430005,2005,14,1,3,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,1,1.75,1.23,1.01,0.81,,,,,,,,,,,,,,,,,,,,,,0.81,1.23,0.078272290090338,782.722900903376,2.5047132828908,32,1,R,T,
SS14-430005,2006,14,1,4,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,1,1.85,1.018,0.936,1.216,,,,,,,,,,,,,,,,,,,,,,0.936,1.216,0.083229526948162,832.295269481614,2.66334486234116,32,1,R,T,
SS14-430005,2007,14,1,5,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,1,2.55,1.384,1.28,,,,,,,,,,,,,,,,,,,,,,,1.28,1.384,0.087224749230594,872.247492305938,2.791191975379,32,1,R,T,
SS14-430005,2008,14,1,6,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-430005,2009,14,1,7,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-430005,2010,14,1,8,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-430005,2011,14,1,9,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-430005,2012,14,1,10,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-430005,2013,14,1,11,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-430005,2014,14,1,12,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-430005,2015,14,1,12,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-430005,2016,14,1,12,1,1,32,<1,8,Mimosa eurycarpa,3.34,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427609,2003,14,1,1,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,1,1.22,1.1,1.3,1.6,0.79,,,,,,,,,,,,,,,,,,,,,0.79,1.6,0.149326280185201,1493.26280185201,4.77844096592642,32,1,S,T,
SS14-427609,2004,14,1,2,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,1,1.75,1.51,1.65,1.03,1.4,0.71,0.75,0.67,,,,,,,,,,,,,,,,,,0.67,1.65,0.234122283770258,2341.22283770258,7.49191308064826,32,1,S,T,
SS14-427609,2005,14,1,3,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,1,2.1,1.96,1.9,1.2,0.99,1.52,0.8,0.72,,,,,,,,,,,,,,,,,,0.72,1.96,0.327425131212614,3274.25131212614,10.4776041988037,32,1,S,T,dap de 0.8 y 0.72 nvos ?
SS14-427609,2006,14,1,4,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,1,2.24,2,2,1.8,1.2,1,1.1,1.3,,,,,,,,,,,,,,,,,,1,2,0.406934423410303,4069.34423410303,13.0219015491297,32,1,S,T,
SS14-427609,2007,14,1,5,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,1,2.43,1.8,1.9,1.29,1.22,0.79,0.72,1.5,,,,,,,,,,,,,,,,,,0.72,1.9,0.328762762459651,3287.62762459651,10.5204083987088,32,1,S,T,
SS14-427609,2008,14,1,6,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32,,,T,
SS14-427609,2009,14,1,7,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,1,1.8,1.3,1.3,0,0,0,0,0,1.5,,,,,,,,,,,,,,,,,0,1.5,0.138180989372739,1381.80989372739,4.42179165992763,32,1,,T,
SS14-427609,2010,14,1,8,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427609,2011,14,1,9,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427609,2012,14,1,10,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427609,2013,14,1,11,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427609,2014,14,1,12,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427609,2015,14,1,12,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427609,2016,14,1,12,1,1,32,<1,30,Mimosa eurycarpa,4.88,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-419291,2016,14,1,14,1,1,32,<1,X138,Mimosa eurycarpa,3.5,3.95,1,0.35,0.16,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.16,0.000628318530718,6.28318530717959,0.020106192982975,32,,,,
SS14-429658,2003,14,1,1,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,1,0.75,0.81,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3,0.81,0.018312049053464,183.120490534636,0.585985569710836,32,1,S,T,2 tallos ramificados por debajo del suelo
SS14-429658,2004,14,1,2,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,1,1.9,0.58,1.32,,,,,,,,,,,,,,,,,,,,,,,0.58,1.32,0.051021428189707,510.214281897067,1.63268570207062,32,1,S,T,
SS14-429658,2005,14,1,3,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,1,1.95,1.62,0.63,,,,,,,,,,,,,,,,,,,,,,,0.63,1.62,0.074153858471022,741.538584710222,2.37292347107271,32,1,S,T,
SS14-429658,2006,14,1,4,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,1,2,0.682,1.529,,,,,,,,,,,,,,,,,,,,,,,0.682,1.529,0.068795111345854,687.95111345854,2.20144356306733,32,1,S,T,
SS14-429658,2007,14,1,5,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,1,2.45,2.06,,,,,,,,,,,,,,,,,,,,,,,,2.06,2.06,0.104153613943544,1041.53613943544,3.33291564619341,32,1,S,T,ya c 1 cm dap?
SS14-429658,2008,14,1,6,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,1,2.84,2.2,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.2,0.118791472213864,1187.91472213864,3.80132711084365,32,1,,T,
SS14-429658,2009,14,1,7,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429658,2010,14,1,8,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429658,2011,14,1,9,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429658,2012,14,1,10,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429658,2013,14,1,11,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429658,2014,14,1,12,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429658,2015,14,1,12,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429658,2016,14,1,12,1,2,32,<1,53,Mimosa eurycarpa,3.17,14.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429696,2003,14,1,1,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,1,0.85,0.59,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.59,0.008543659396208,85.4365939620787,0.273397100678652,32,1,S,T,3 tallos que salen debajo del suelo
SS14-429696,2004,14,1,2,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,1,1.6,0.96,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.96,0.022619467105847,226.194671058465,0.723822947387088,32,1,S,T,
SS14-429696,2005,14,1,3,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,1,1.69,1.3,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,0.041478840504428,414.788405044277,1.32732289614169,32,1,S,T,
SS14-429696,2006,14,1,4,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,1,1.7,1.291,,,,,,,,,,,,,,,,,,,,,,,,1.291,1.291,0.040906506136545,409.065061365445,1.30900819636942,32,1,S,T,
SS14-429696,2007,14,1,5,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,1,2.34,0.86,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.86,0.018152515051524,181.525150515235,0.580880481648753,32,1,S,T,
SS14-429696,2008,14,1,6,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429696,2009,14,1,7,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429696,2010,14,1,8,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429696,2011,14,1,9,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429696,2012,14,1,10,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429696,2013,14,1,11,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429696,2014,14,1,12,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429696,2015,14,1,12,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429696,2016,14,1,12,1,2,32,<1,54,Mimosa eurycarpa,3.26,14.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-450720,2003,14,1,1,1,2,32,<1,57,Mimosa eurycarpa,3.77,14.2,1,1.3,1.28,1.16,0.92,0.81,0.99,1.26,0.69,1.19,1.18,0.71,0.79,,,,,,,,,,,,,,0.69,1.28,0.281442523114954,2814.42523114954,9.00616073967854,32,1,R,T,
SS14-450720,2004,14,1,2,1,2,32,<1,57,Mimosa eurycarpa,3.77,14.2,1,2.5,1.23,1.45,1.67,1.05,1.46,1.8,1.2,1.3,2,1.9,2.01,,,,,,,,,,,,,,1.05,2.01,0.67884172194776,6788.4172194776,21.7229351023283,32,1,R,T,
SS14-450720,2005,14,1,3,1,2,32,<1,57,Mimosa eurycarpa,3.77,14.2,1,2.2,1.38,1.97,1.37,2.24,1.92,2.17,1.24,2.16,1.67,2.11,2.45,1.59,1.67,,,,,,,,,,,,1.24,2.45,1.12505341663572,11250.5341663572,36.001709332343,32,1,R,T,
SS14-450720,2006,14,1,4,1,2,32,<1,57,Mimosa eurycarpa,3.77,14.2,1,2.65,2.15,2.279,1.602,1.463,1.439,1.687,2.09,1.357,2.097,2.227,2.14,1.136,,,,,,,,,,,,,1.136,2.279,1.00325747737885,10032.5747737885,32.1042392761233,32,1,R,T,1 dapmto de 2.075
SS14-450720,2007,14,1,5,1,2,32,<1,57,Mimosa eurycarpa,3.77,14.2,1,2.85,1.24,1.49,1.645,1.914,2.112,2.129,2.18,2.19,2.27,2.859,2.92,3.041,,,,,,,,,,,,,1.24,3.041,1.46696835856485,14669.6835856485,46.9429874740752,32,1,R,T,ya c 1 cm dap?
SS14-450720,2008,14,1,6,1,2,32,<1,57,Mimosa eurycarpa,3.77,14.2,1,2.85,0,0,0,1.2,2,1.8,2.3,2.7,2.9,3.1,3.5,3.8,,,,,,,,,,,,,0,3.8,1.61914740122905,16191.4740122905,51.8127168393297,32,1,,T,
SS14-450720,2009,14,1,7,1,2,32,<1,57,Mimosa eurycarpa,3.77,14.2,1,3.25,0,0,0,1.3,2.1,2.2,2.5,2.8,3.1,3.3,3.5,3.9,,,,,,,,,,,,,0,3.9,1.79144412332437,17914.4412332437,57.3262119463798,32,1,,T,
SS14-450720,2010,14,1,8,1,2,32,<1,57,Mimosa eurycarpa,3.77,14.2,1,3.7,0,0,0,1.4,2.2,2.5,2.7,2.9,3,3,3.6,4,,,,,,,,,,,,,0,4,1.85820296721315,18582.0296721315,59.4624949508208,32,,,T,
SS14-429825,2003,14,1,1,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,1,1.07,0.76,0.54,0.66,0.57,0.63,0.43,0.52,0.55,0.42,0.34,0.92,,,,,,,,,,,,,,0.34,0.92,0.096279997355485,962.799973554847,3.08095991537551,32,1,R,T,
SS14-429825,2004,14,1,2,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,1,1.82,1.64,1.37,0.72,0.79,0.91,0.79,1.02,0.83,1.43,1.07,0.77,,,,,,,,,,,,,,0.72,1.64,0.311047125136517,3110.47125136517,9.95350800436854,32,1,R,T,
SS14-429825,2005,14,1,3,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,1,1.95,1.2,0.85,0.95,1.59,2.23,1.09,2.05,1.97,0.82,0.92,1.12,,,,,,,,,,,,,,0.82,2.23,0.554950070410334,5549.50070410334,17.7584022531307,32,1,R,T,
SS14-429825,2006,14,1,4,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,1,1.95,2.128,1.38,2.07,0.913,0.895,1.159,0.983,2,1.179,0.878,0.876,,,,,,,,,,,,,,0.876,2.128,0.529901980377414,5299.01980377414,16.9568633720773,32,1,R,T,
SS14-429825,2007,14,1,5,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,1,2.75,2.1,1.26,0.85,0.78,0.71,1.92,1.4,1.25,1.02,2.67,0,,,,,,,,,,,,,,0,2.67,0.569678740343297,5696.78740343297,18.2297196909855,32,1,R,T,ya c 1 cm dap?
SS14-429825,2008,14,1,6,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,1,2.93,3.2,1.7,1.1,1.1,0.9,0.9,0.6,0,0,0,0,,,,,,,,,,,,,,0,3.2,0.430250931386165,4302.50931386165,13.7680298043573,32,1,,T,
SS14-429825,2009,14,1,7,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,1,3.7,1.5,3.2,1.9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,3.2,0.395153450959341,3951.53450959341,12.6449104306989,32,1,,T,
SS14-429825,2010,14,1,8,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,1,3.7,3.2,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,3.2,0.447676953136546,4476.76953136546,14.3256625003695,32,1,,T,
SS14-429825,2011,14,1,9,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,1,3.8,2.6,2.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,2.8,0.358337912050086,3583.37912050086,11.4668131856027,32,1,,T,buscar dap falta
SS14-429825,2012,14,1,10,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,1,3.6,3.2,2.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,3.2,0.381163546173824,3811.63546173824,12.1972334775624,32,1,,T,
SS14-429825,2013,14,1,11,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429825,2014,14,1,12,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del dosel
SS14-429825,2015,14,1,12,1,2,32,<1,60,Mimosa eurycarpa,4.75,14.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del dosel
SS14-450775,2003,14,1,1,2,3,32,<1,89,Mimosa eurycarpa,3.1,9.88,1,0.73,0.87,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.87,0.01857712093361,185.771209336103,0.594467869875529,32,1,R,T,2 tallos
SS14-450775,2004,14,1,2,2,3,32,<1,89,Mimosa eurycarpa,3.1,9.88,1,1.5,1.31,1.09,,,,,,,,,,,,,,,,,,,,,,,1.09,1.31,0.07127979206684,712.797920668397,2.28095334613887,32,1,R,T,dap 1.09
SS14-450775,2005,14,1,3,2,3,32,<1,89,Mimosa eurycarpa,3.1,9.88,1,1.75,1.98,2.06,,,,,,,,,,,,,,,,,,,,,,,1.98,2.06,0.200374706436774,2003.74706436774,6.41199060597677,32,1,R,T,
SS14-450775,2006,14,1,4,2,3,32,<1,89,Mimosa eurycarpa,3.1,9.88,1,2.24,2.3,2.4,,,,,,,,,,,,,,,,,,,,,,,2.3,2.4,0.271207803298181,2712.07803298181,8.6786497055418,32,1,R,T,
SS14-450775,2007,14,1,5,2,3,32,<1,89,Mimosa eurycarpa,3.1,9.88,1,2.5,2.72,3.35,,,,,,,,,,,,,,,,,,,,,,,2.72,3.35,0.457025645650236,4570.25645650236,14.6248206608075,32,1,R,T,ya c 1 cm dap?
SS14-450775,2008,14,1,6,2,3,32,<1,89,Mimosa eurycarpa,3.1,9.88,1,2.5,3.3,4.3,,,,,,,,,,,,,,,,,,,,,,,3.3,4.3,0.721093688769282,7210.93688769282,23.074998040617,32,1,,T,
