"Age","ln.h1","ln.h2","h1","h2","plot","sup","id","Census"
43,1.74919985480926,1.56861591791385,5.75,4.8,3,1,"pSEPi51q3",2006
44,1.56861591791385,NA,4.8,NA,3,0,"pSEPi51q3",2007
40,NA,1.79175946922805,NA,6,3,1,"pSEPi54q3",2003
41,1.79175946922805,1.8196988379173,6,6.17,3,1,"pSEPi54q3",2004
42,1.8196988379173,1.87946504964716,6.17,6.55,3,1,"pSEPi54q3",2005
43,1.87946504964716,1.8484548129046,6.55,6.35,3,1,"pSEPi54q3",2006
44,1.8484548129046,1.96711235670592,6.35,7.15,3,1,"pSEPi54q3",2007
45,1.96711235670592,1.91692261218206,7.15,6.8,3,1,"pSEPi54q3",2008
46,1.91692261218206,1.85629799036563,6.8,6.4,3,1,"pSEPi54q3",2009
47,1.85629799036563,1.91692261218206,6.4,6.8,3,1,"pSEPi54q3",2010
48,1.91692261218206,2.00148000021012,6.8,7.4,3,1,"pSEPi54q3",2011
49,2.00148000021012,2.01490302054226,7.4,7.5,3,1,"pSEPi54q3",2012
50,2.01490302054226,1.75440368268429,7.5,5.78,3,1,"pSEPi54q3",2013
51,1.75440368268429,1.24415459395877,5.78,3.47,3,1,"pSEPi54q3",2014
52,1.24415459395877,NA,3.47,NA,3,0,"pSEPi54q3",2015
40,NA,1.7404661748405,NA,5.7,3,1,"pSEPi55q3",2003
41,1.7404661748405,1.37118072330984,5.7,3.94,3,1,"pSEPi55q3",2004
42,1.37118072330984,NA,3.94,NA,3,0,"pSEPi55q3",2005
40,NA,1.68639895357023,NA,5.4,3,1,"pSEPi59q3",2003
41,1.68639895357023,1.7227665977411,5.4,5.6,3,1,"pSEPi59q3",2004
42,1.7227665977411,1.76644166124377,5.6,5.85,3,1,"pSEPi59q3",2005
43,1.76644166124377,1.68268837417369,5.85,5.38,3,1,"pSEPi59q3",2006
44,1.68268837417369,1.73165554515835,5.38,5.65,3,1,"pSEPi59q3",2007
45,1.73165554515835,1.77495235091167,5.65,5.9,3,1,"pSEPi59q3",2008
46,1.77495235091167,1.70474809223843,5.9,5.5,3,1,"pSEPi59q3",2009
47,1.70474809223843,1.65632149833295,5.5,5.24,3,1,"pSEPi59q3",2010
48,1.65632149833295,1.58923520511658,5.24,4.9,3,1,"pSEPi59q3",2011
49,1.58923520511658,1.75785791755237,4.9,5.8,3,1,"pSEPi59q3",2012
50,1.75785791755237,NA,5.8,NA,3,0,"pSEPi59q3",2013
40,NA,1.87180217690159,NA,6.5,3,1,"pSEPi61q3",2003
41,1.87180217690159,1.89160480419777,6.5,6.63,3,1,"pSEPi61q3",2004
42,1.89160480419777,1.98100146886658,6.63,7.25,3,1,"pSEPi61q3",2005
43,1.98100146886658,1.89761985992753,7.25,6.67,3,1,"pSEPi61q3",2006
44,1.89761985992753,1.97408102602201,6.67,7.2,3,1,"pSEPi61q3",2007
45,1.97408102602201,2.06686275947298,7.2,7.9,3,1,"pSEPi61q3",2008
46,2.06686275947298,1.91692261218206,7.9,6.8,3,1,"pSEPi61q3",2009
47,1.91692261218206,2.04122032885964,6.8,7.7,3,1,"pSEPi61q3",2010
48,2.04122032885964,1.98787434815435,7.7,7.3,3,1,"pSEPi61q3",2011
49,1.98787434815435,2.08567209143047,7.3,8.05,3,1,"pSEPi61q3",2012
50,2.08567209143047,2.10657020906809,8.05,8.22,3,1,"pSEPi61q3",2013
51,2.10657020906809,2.1150499691472,8.22,8.29,3,1,"pSEPi61q3",2014
52,2.1150499691472,2.14006616349627,8.29,8.5,3,1,"pSEPi61q3",2015
53,2.14006616349627,1.6094379124341,8.5,5,3,1,"pSEPi61q3",2016
40,NA,1.93152141160321,NA,6.9,3,1,"pSEPi62q3",2003
41,1.93152141160321,1.96150224381515,6.9,7.11,3,1,"pSEPi62q3",2004
42,1.96150224381515,1.97408102602201,7.11,7.2,3,1,"pSEPi62q3",2005
43,1.97408102602201,1.97408102602201,7.2,7.2,3,1,"pSEPi62q3",2006
44,1.97408102602201,2.03470564783844,7.2,7.65,3,1,"pSEPi62q3",2007
45,2.03470564783844,1.99470031322475,7.65,7.35,3,1,"pSEPi62q3",2008
46,1.99470031322475,1.90210752639692,7.35,6.7,3,1,"pSEPi62q3",2009
47,1.90210752639692,2.01490302054226,6.7,7.5,3,1,"pSEPi62q3",2010
48,2.01490302054226,1.98787434815435,7.5,7.3,3,1,"pSEPi62q3",2011
49,1.98787434815435,2.05412373369555,7.3,7.8,3,1,"pSEPi62q3",2012
50,2.05412373369555,1.99197551589856,7.8,7.33,3,1,"pSEPi62q3",2013
51,1.99197551589856,1.49290409617815,7.33,4.45,3,1,"pSEPi62q3",2014
52,1.49290409617815,1.80828877117927,4.45,6.1,3,1,"pSEPi62q3",2015
53,1.80828877117927,NA,6.1,NA,3,0,"pSEPi62q3",2016
40,NA,1.82454929205105,NA,6.2,3,1,"pSEPi63q3",2003
41,1.82454929205105,1.84054963339749,6.2,6.3,3,1,"pSEPi63q3",2004
42,1.84054963339749,1.88706964903238,6.3,6.6,3,1,"pSEPi63q3",2005
43,1.88706964903238,1.9643112344262,6.6,7.13,3,1,"pSEPi63q3",2006
44,1.9643112344262,NA,7.13,NA,3,0,"pSEPi63q3",2007
40,NA,1.50407739677627,NA,4.5,3,1,"pSEPi6q1",2003
41,1.50407739677627,1.52605630349505,4.5,4.6,3,1,"pSEPi6q1",2004
42,1.52605630349505,1.49962304642689,4.6,4.48,3,1,"pSEPi6q1",2005
43,1.49962304642689,1.57897870494939,4.48,4.85,3,1,"pSEPi6q1",2006
44,1.57897870494939,NA,4.85,NA,3,0,"pSEPi6q1",2007
40,NA,1.78339121955754,NA,5.95,3,1,"pSEPi75q4",2003
41,1.78339121955754,1.83098018238134,5.95,6.24,3,1,"pSEPi75q4",2004
42,1.83098018238134,1.8484548129046,6.24,6.35,3,1,"pSEPi75q4",2005
43,1.8484548129046,1.86097453824953,6.35,6.43,3,1,"pSEPi75q4",2006
44,1.86097453824953,1.93152141160321,6.43,6.9,3,1,"pSEPi75q4",2007
45,1.93152141160321,1.94591014905531,6.9,7,3,1,"pSEPi75q4",2008
46,1.94591014905531,1.96009478404727,7,7.1,3,1,"pSEPi75q4",2009
47,1.96009478404727,1.93152141160321,7.1,6.9,3,1,"pSEPi75q4",2010
48,1.93152141160321,1.93152141160321,6.9,6.9,3,1,"pSEPi75q4",2011
49,1.93152141160321,1.94591014905531,6.9,7,3,1,"pSEPi75q4",2012
50,1.94591014905531,2.00012773496011,7,7.39,3,1,"pSEPi75q4",2013
51,2.00012773496011,2.17361471169709,7.39,8.79,3,1,"pSEPi75q4",2014
52,2.17361471169709,2.04122032885964,8.79,7.7,3,1,"pSEPi75q4",2015
53,2.04122032885964,1.96290772542388,7.7,7.12,3,1,"pSEPi75q4",2016
40,NA,1.76644166124377,NA,5.85,3,1,"pSEPi76q4",2003
41,1.76644166124377,1.79840401194672,5.85,6.04,3,1,"pSEPi76q4",2004
42,1.79840401194672,1.85629799036563,6.04,6.4,3,1,"pSEPi76q4",2005
43,1.85629799036563,1.87946504964716,6.4,6.55,3,1,"pSEPi76q4",2006
44,1.87946504964716,1.90210752639692,6.55,6.7,3,1,"pSEPi76q4",2007
45,1.90210752639692,1.96009478404727,6.7,7.1,3,1,"pSEPi76q4",2008
46,1.96009478404727,NA,7.1,NA,3,0,"pSEPi76q4",2009
40,NA,1.6094379124341,NA,5,3,1,"pSEPi81q1",2003
41,1.6094379124341,1.73518911773966,5,5.67,3,1,"pSEPi81q1",2004
42,1.73518911773966,1.7281094421516,5.67,5.63,3,1,"pSEPi81q1",2005
43,1.7281094421516,1.78339121955754,5.63,5.95,3,1,"pSEPi81q1",2006
44,1.78339121955754,1.56861591791385,5.95,4.8,3,1,"pSEPi81q1",2007
45,1.56861591791385,NA,4.8,NA,3,0,"pSEPi81q1",2008
40,NA,1.69561560867515,NA,5.45,3,1,"pSEPi8q1",2003
41,1.69561560867515,1.7227665977411,5.45,5.6,3,1,"pSEPi8q1",2004
42,1.7227665977411,1.80828877117927,5.6,6.1,3,1,"pSEPi8q1",2005
43,1.80828877117927,1.81645208181843,6.1,6.15,3,1,"pSEPi8q1",2006
44,1.81645208181843,1.7227665977411,6.15,5.6,3,1,"pSEPi8q1",2007
45,1.7227665977411,1.7404661748405,5.6,5.7,3,1,"pSEPi8q1",2008
46,1.7404661748405,1.82454929205105,5.7,6.2,3,1,"pSEPi8q1",2009
47,1.82454929205105,1.79175946922805,6.2,6,3,1,"pSEPi8q1",2010
48,1.79175946922805,1.88706964903238,6,6.6,3,1,"pSEPi8q1",2011
49,1.88706964903238,1.69377906086785,6.6,5.44,3,1,"pSEPi8q1",2012
50,1.69377906086785,1.74396880539171,5.44,5.72,3,1,"pSEPi8q1",2013
51,1.74396880539171,NA,5.72,NA,3,0,"pSEPi8q1",2014
40,NA,1.70474809223843,NA,5.5,3,1,"pSEPi93q2",2003
41,1.70474809223843,1.70474809223843,5.5,5.5,3,1,"pSEPi93q2",2004
42,1.70474809223843,1.69561560867515,5.5,5.45,3,1,"pSEPi93q2",2005
43,1.69561560867515,1.7263316639056,5.45,5.62,3,1,"pSEPi93q2",2006
44,1.7263316639056,1.64865862558738,5.62,5.2,3,1,"pSEPi93q2",2007
45,1.64865862558738,NA,5.2,NA,3,0,"pSEPi93q2",2008
40,NA,1.43508452528932,NA,4.2,3,1,"pSEPi97q3",2003
41,1.43508452528932,1.45161382724053,4.2,4.27,3,1,"pSEPi97q3",2004
42,1.45161382724053,1.41098697371026,4.27,4.1,3,1,"pSEPi97q3",2005
43,1.41098697371026,1.41098697371026,4.1,4.1,3,1,"pSEPi97q3",2006
44,1.41098697371026,NA,4.1,NA,3,0,"pSEPi97q3",2007
47,NA,1.85629799036563,NA,6.4,3,1,"pSEPiU55q4",2010
48,1.85629799036563,1.68639895357023,6.4,5.4,3,1,"pSEPiU55q4",2011
49,1.68639895357023,1.76130026174335,5.4,5.82,3,1,"pSEPiU55q4",2012
50,1.76130026174335,NA,5.82,NA,3,0,"pSEPiU55q4",2013
3,NA,0.598836501088704,NA,1.82,8,1,"pTOAi222q4",2006
4,0.598836501088704,0.916290731874155,1.82,2.5,8,1,"pTOAi222q4",2007
5,0.916290731874155,1.02961941718116,2.5,2.8,8,1,"pTOAi222q4",2008
6,1.02961941718116,1.25276296849537,2.8,3.5,8,1,"pTOAi222q4",2009
7,1.25276296849537,1.41098697371026,3.5,4.1,8,1,"pTOAi222q4",2010
8,1.41098697371026,1.58923520511658,4.1,4.9,8,1,"pTOAi222q4",2011
9,1.58923520511658,1.66770682055808,4.9,5.3,8,1,"pTOAi222q4",2012
10,1.66770682055808,1.75785791755237,5.3,5.8,8,1,"pTOAi222q4",2013
11,1.75785791755237,1.84054963339749,5.8,6.3,8,1,"pTOAi222q4",2014
12,1.84054963339749,1.87946504964716,6.3,6.55,8,1,"pTOAi222q4",2015
13,1.87946504964716,1.87180217690159,6.55,6.5,8,1,"pTOAi222q4",2016
10,NA,1.69193913394584,NA,5.43,8,1,"pTOAi227q3",2013
11,1.69193913394584,1.43270073393405,5.43,4.19,8,1,"pTOAi227q3",2014
12,1.43270073393405,1.48160454092422,4.19,4.4,8,1,"pTOAi227q3",2015
13,1.48160454092422,1.43508452528932,4.4,4.2,8,1,"pTOAi227q3",2016
6,NA,1.34025042261848,NA,3.82,8,1,"pTOAi228q3",2009
7,1.34025042261848,1.45861502269952,3.82,4.3,8,1,"pTOAi228q3",2010
8,1.45861502269952,1.58923520511658,4.3,4.9,8,1,"pTOAi228q3",2011
9,1.58923520511658,1.68639895357023,4.9,5.4,8,1,"pTOAi228q3",2012
10,1.68639895357023,1.71739505393919,5.4,5.57,8,1,"pTOAi228q3",2013
11,1.71739505393919,1.74571553072665,5.57,5.73,8,1,"pTOAi228q3",2014
12,1.74571553072665,1.80828877117927,5.73,6.1,8,1,"pTOAi228q3",2015
13,1.80828877117927,1.84054963339749,6.1,6.3,8,1,"pTOAi228q3",2016
10,NA,1.19392246847243,NA,3.3,8,1,"pTOAi229q3",2013
11,1.19392246847243,1.34547236659964,3.3,3.84,8,1,"pTOAi229q3",2014
12,1.34547236659964,1.20896034583698,3.84,3.35,8,1,"pTOAi229q3",2015
13,1.20896034583698,0.641853886172395,3.35,1.9,8,1,"pTOAi229q3",2016
6,NA,1.22377543162212,NA,3.4,8,1,"pTOAi231q3",2009
7,1.22377543162212,1.45861502269952,3.4,4.3,8,1,"pTOAi231q3",2010
8,1.45861502269952,1.54756250871601,4.3,4.7,8,1,"pTOAi231q3",2011
9,1.54756250871601,1.67709656090792,4.7,5.35,8,1,"pTOAi231q3",2012
10,1.67709656090792,1.72988406550997,5.35,5.64,8,1,"pTOAi231q3",2013
11,1.72988406550997,1.71559810826249,5.64,5.56,8,1,"pTOAi231q3",2014
12,1.71559810826249,1.7227665977411,5.56,5.6,8,1,"pTOAi231q3",2015
13,1.7227665977411,1.69744878975681,5.6,5.46,8,1,"pTOAi231q3",2016
6,NA,1.56861591791385,NA,4.8,8,1,"pTOAi232q3",2009
7,1.56861591791385,1.6094379124341,4.8,5,8,1,"pTOAi232q3",2010
8,1.6094379124341,1.62924053973028,5,5.1,8,1,"pTOAi232q3",2011
9,1.62924053973028,1.7227665977411,5.1,5.6,8,1,"pTOAi232q3",2012
10,1.7227665977411,1.7561322915849,5.6,5.79,8,1,"pTOAi232q3",2013
11,1.7561322915849,1.7227665977411,5.79,5.6,8,1,"pTOAi232q3",2014
12,1.7227665977411,1.89461685466776,5.6,6.65,8,1,"pTOAi232q3",2015
13,1.89461685466776,1.79009141212736,6.65,5.99,8,1,"pTOAi232q3",2016
9,NA,1.5993875765806,NA,4.95,8,1,"pTOAi234q2",2012
10,1.5993875765806,1.66203036255327,4.95,5.27,8,1,"pTOAi234q2",2013
11,1.66203036255327,1.66770682055808,5.27,5.3,8,1,"pTOAi234q2",2014
12,1.66770682055808,1.6094379124341,5.3,5,8,1,"pTOAi234q2",2015
13,1.6094379124341,NA,5,NA,8,0,"pTOAi234q2",2016
9,NA,1.6094379124341,NA,5,8,1,"pTOAi235q2",2012
10,1.6094379124341,1.59330853050422,5,4.92,8,1,"pTOAi235q2",2013
11,1.59330853050422,1.58923520511658,4.92,4.9,8,1,"pTOAi235q2",2014
12,1.58923520511658,1.63899671467564,4.9,5.15,8,1,"pTOAi235q2",2015
13,1.63899671467564,1.58923520511658,5.15,4.9,8,1,"pTOAi235q2",2016
10,NA,1.63315443905142,NA,5.12,8,1,"pTOAi236q2",2013
11,1.63315443905142,1.51951320490611,5.12,4.57,8,1,"pTOAi236q2",2014
12,1.51951320490611,1.48160454092422,4.57,4.4,8,1,"pTOAi236q2",2015
13,1.48160454092422,1.3787660946991,4.4,3.97,8,1,"pTOAi236q2",2016
9,NA,1.73165554515835,NA,5.65,8,1,"pTOAi238q1",2012
10,1.73165554515835,1.69927861643389,5.65,5.47,8,1,"pTOAi238q1",2013
11,1.69927861643389,1.82454929205105,5.47,6.2,8,1,"pTOAi238q1",2014
12,1.82454929205105,1.79175946922805,6.2,6,8,1,"pTOAi238q1",2015
13,1.79175946922805,1.73165554515835,6,5.65,8,1,"pTOAi238q1",2016
10,NA,1.62924053973028,NA,5.1,8,1,"pTOAi239q1",2013
11,1.62924053973028,1.71379792775834,5.1,5.55,8,1,"pTOAi239q1",2014
12,1.71379792775834,1.68639895357023,5.55,5.4,8,1,"pTOAi239q1",2015
13,1.68639895357023,NA,5.4,NA,8,0,"pTOAi239q1",2016
9,NA,1.62924053973028,NA,5.1,8,1,"pTOAi240q1",2012
10,1.62924053973028,1.66770682055808,5.1,5.3,8,1,"pTOAi240q1",2013
11,1.66770682055808,1.64865862558738,5.3,5.2,8,1,"pTOAi240q1",2014
12,1.64865862558738,1.65822807660353,5.2,5.25,8,1,"pTOAi240q1",2015
13,1.65822807660353,1.62924053973028,5.25,5.1,8,1,"pTOAi240q1",2016
8,NA,1.75785791755237,NA,5.8,8,1,"pTOAi249q4",2011
9,1.75785791755237,1.79175946922805,5.8,6,8,1,"pTOAi249q4",2012
10,1.79175946922805,1.79840401194672,6,6.04,8,1,"pTOAi249q4",2013
11,1.79840401194672,1.84687876844913,6.04,6.34,8,1,"pTOAi249q4",2014
12,1.84687876844913,1.83258146374831,6.34,6.25,8,1,"pTOAi249q4",2015
13,1.83258146374831,1.83418018511201,6.25,6.26,8,1,"pTOAi249q4",2016
10,NA,1.63705307946707,NA,5.14,8,1,"pTOAi253q3",2013
11,1.63705307946707,1.65441127807683,5.14,5.23,8,1,"pTOAi253q3",2014
12,1.65441127807683,1.62924053973028,5.23,5.1,8,1,"pTOAi253q3",2015
13,1.62924053973028,1.63899671467564,5.1,5.15,8,1,"pTOAi253q3",2016
8,NA,1.54756250871601,NA,4.7,8,1,"pTOAi255q3",2011
9,1.54756250871601,1.50407739677627,4.7,4.5,8,1,"pTOAi255q3",2012
10,1.50407739677627,1.54543258245819,4.5,4.69,8,1,"pTOAi255q3",2013
11,1.54543258245819,1.51292701205326,4.69,4.54,8,1,"pTOAi255q3",2014
12,1.51292701205326,1.48160454092422,4.54,4.4,8,1,"pTOAi255q3",2015
13,1.48160454092422,1.41827740697294,4.4,4.13,8,1,"pTOAi255q3",2016
6,NA,1.22377543162212,NA,3.4,8,1,"pTOAi256q2",2009
7,1.22377543162212,1.22377543162212,3.4,3.4,8,1,"pTOAi256q2",2010
8,1.22377543162212,1.33500106673234,3.4,3.8,8,1,"pTOAi256q2",2011
9,1.33500106673234,1.42310833424261,3.8,4.15,8,1,"pTOAi256q2",2012
10,1.42310833424261,1.43508452528932,4.15,4.2,8,1,"pTOAi256q2",2013
11,1.43508452528932,1.48160454092422,4.2,4.4,8,1,"pTOAi256q2",2014
12,1.48160454092422,1.47017584510059,4.4,4.35,8,1,"pTOAi256q2",2015
13,1.47017584510059,1.23837423104327,4.35,3.45,8,1,"pTOAi256q2",2016
6,NA,1.11514159061932,NA,3.05,8,1,"pTOAi257q2",2009
7,1.11514159061932,1.33500106673234,3.05,3.8,8,1,"pTOAi257q2",2010
8,1.33500106673234,1.3609765531356,3.8,3.9,8,1,"pTOAi257q2",2011
9,1.3609765531356,1.45861502269952,3.9,4.3,8,1,"pTOAi257q2",2012
10,1.45861502269952,1.48613969608961,4.3,4.42,8,1,"pTOAi257q2",2013
11,1.48613969608961,1.49962304642689,4.42,4.48,8,1,"pTOAi257q2",2014
12,1.49962304642689,1.51292701205326,4.48,4.54,8,1,"pTOAi257q2",2015
13,1.51292701205326,1.49290409617815,4.54,4.45,8,1,"pTOAi257q2",2016
3,NA,0.703097511413113,NA,2.02,8,1,"pTOAi260q2",2006
4,0.703097511413113,0.8754687373539,2.02,2.4,8,1,"pTOAi260q2",2007
5,0.8754687373539,0.8754687373539,2.4,2.4,8,1,"pTOAi260q2",2008
6,0.8754687373539,1.22377543162212,2.4,3.4,8,1,"pTOAi260q2",2009
7,1.22377543162212,1.30833281965018,3.4,3.7,8,1,"pTOAi260q2",2010
8,1.30833281965018,1.30833281965018,3.7,3.7,8,1,"pTOAi260q2",2011
9,1.30833281965018,1.43508452528932,3.7,4.2,8,1,"pTOAi260q2",2012
10,1.43508452528932,1.50407739677627,4.2,4.5,8,1,"pTOAi260q2",2013
11,1.50407739677627,1.56024766824333,4.5,4.76,8,1,"pTOAi260q2",2014
12,1.56024766824333,1.47017584510059,4.76,4.35,8,1,"pTOAi260q2",2015
13,1.47017584510059,1.55814461804655,4.35,4.75,8,1,"pTOAi260q2",2016
6,NA,1.22377543162212,NA,3.4,8,1,"pTOAi261q2",2009
7,1.22377543162212,1.38629436111989,3.4,4,8,1,"pTOAi261q2",2010
8,1.38629436111989,1.58923520511658,4,4.9,8,1,"pTOAi261q2",2011
9,1.58923520511658,1.65822807660353,4.9,5.25,8,1,"pTOAi261q2",2012
10,1.65822807660353,1.65822807660353,5.25,5.25,8,1,"pTOAi261q2",2013
11,1.65822807660353,1.69744878975681,5.25,5.46,8,1,"pTOAi261q2",2014
12,1.69744878975681,1.66770682055808,5.46,5.3,8,1,"pTOAi261q2",2015
13,1.66770682055808,1.38629436111989,5.3,4,8,1,"pTOAi261q2",2016
9,NA,1.47017584510059,NA,4.35,8,1,"pTOAi263q1",2012
10,1.47017584510059,1.56234630490025,4.35,4.77,8,1,"pTOAi263q1",2013
11,1.56234630490025,1.47704872438835,4.77,4.38,8,1,"pTOAi263q1",2014
12,1.47704872438835,1.53686721959926,4.38,4.65,8,1,"pTOAi263q1",2015
13,1.53686721959926,1.53686721959926,4.65,4.65,8,1,"pTOAi263q1",2016
8,NA,1.30833281965018,NA,3.7,8,1,"pTOAi265q1",2011
9,1.30833281965018,1.41585316336144,3.7,4.12,8,1,"pTOAi265q1",2012
10,1.41585316336144,1.22964055107451,4.12,3.42,8,1,"pTOAi265q1",2013
11,1.22964055107451,1.42551507427317,3.42,4.16,8,1,"pTOAi265q1",2014
12,1.42551507427317,1.37371557891303,4.16,3.95,8,1,"pTOAi265q1",2015
13,1.37371557891303,1.3609765531356,3.95,3.9,8,1,"pTOAi265q1",2016
3,NA,0.693147180559945,NA,2,8,1,"pTOAi270q4",2006
4,0.693147180559945,1.09861228866811,2,3,8,1,"pTOAi270q4",2007
5,1.09861228866811,1.09861228866811,3,3,8,1,"pTOAi270q4",2008
6,1.09861228866811,1.33500106673234,3,3.8,8,1,"pTOAi270q4",2009
7,1.33500106673234,1.38629436111989,3.8,4,8,1,"pTOAi270q4",2010
8,1.38629436111989,1.41098697371026,4,4.1,8,1,"pTOAi270q4",2011
9,1.41098697371026,1.6094379124341,4.1,5,8,1,"pTOAi270q4",2012
10,1.6094379124341,1.68268837417369,5,5.38,8,1,"pTOAi270q4",2013
11,1.68268837417369,1.64865862558738,5.38,5.2,8,1,"pTOAi270q4",2014
12,1.64865862558738,1.58923520511658,5.2,4.9,8,1,"pTOAi270q4",2015
13,1.58923520511658,1.65822807660353,4.9,5.25,8,1,"pTOAi270q4",2016
6,NA,0.883767540168595,NA,2.42,8,1,"pTOAi274q4",2009
7,0.883767540168595,1.16315080980568,2.42,3.2,8,1,"pTOAi274q4",2010
8,1.16315080980568,1.19392246847243,3.2,3.3,8,1,"pTOAi274q4",2011
9,1.19392246847243,1.19392246847243,3.3,3.3,8,1,"pTOAi274q4",2012
10,1.19392246847243,1.2947271675944,3.3,3.65,8,1,"pTOAi274q4",2013
11,1.2947271675944,1.31372366828506,3.65,3.72,8,1,"pTOAi274q4",2014
12,1.31372366828506,1.1314021114911,3.72,3.1,8,1,"pTOAi274q4",2015
13,1.1314021114911,1.09861228866811,3.1,3,8,1,"pTOAi274q4",2016
6,NA,1.05082162483176,NA,2.86,8,1,"pTOAi280q4",2009
7,1.05082162483176,1.22377543162212,2.86,3.4,8,1,"pTOAi280q4",2010
8,1.22377543162212,1.30833281965018,3.4,3.7,8,1,"pTOAi280q4",2011
9,1.30833281965018,1.38629436111989,3.7,4,8,1,"pTOAi280q4",2012
10,1.38629436111989,1.47247205736094,4,4.36,8,1,"pTOAi280q4",2013
11,1.47247205736094,1.47704872438835,4.36,4.38,8,1,"pTOAi280q4",2014
12,1.47704872438835,1.42310833424261,4.38,4.15,8,1,"pTOAi280q4",2015
13,1.42310833424261,1.48160454092422,4.15,4.4,8,1,"pTOAi280q4",2016
6,NA,0.99694863489161,NA,2.71,8,1,"pTOAi285q4",2009
7,0.99694863489161,1.28093384546206,2.71,3.6,8,1,"pTOAi285q4",2010
8,1.28093384546206,1.41098697371026,3.6,4.1,8,1,"pTOAi285q4",2011
9,1.41098697371026,1.53686721959926,4.1,4.65,8,1,"pTOAi285q4",2012
10,1.53686721959926,1.6094379124341,4.65,5,8,1,"pTOAi285q4",2013
11,1.6094379124341,1.57691472072854,5,4.84,8,1,"pTOAi285q4",2014
12,1.57691472072854,1.52605630349505,4.84,4.6,8,1,"pTOAi285q4",2015
13,1.52605630349505,1.5830939370945,4.6,4.87,8,1,"pTOAi285q4",2016
10,NA,1.48160454092422,NA,4.4,8,1,"pTOAi296q3",2013
11,1.48160454092422,1.50629715351459,4.4,4.51,8,1,"pTOAi296q3",2014
12,1.50629715351459,1.51512723296286,4.51,4.55,8,1,"pTOAi296q3",2015
13,1.51512723296286,1.6094379124341,4.55,5,8,1,"pTOAi296q3",2016
9,NA,1.50407739677627,NA,4.5,8,1,"pTOAi298q3",2012
10,1.50407739677627,1.46787434811231,4.5,4.34,8,1,"pTOAi298q3",2013
11,1.46787434811231,1.48387468945875,4.34,4.41,8,1,"pTOAi298q3",2014
12,1.48387468945875,1.52605630349505,4.41,4.6,8,1,"pTOAi298q3",2015
13,1.52605630349505,1.51512723296286,4.6,4.55,8,1,"pTOAi298q3",2016
10,NA,1.23837423104327,NA,3.45,8,1,"pTOAi300q2",2013
11,1.23837423104327,1.39871688111845,3.45,4.05,8,1,"pTOAi300q2",2014
12,1.39871688111845,1.41098697371026,4.05,4.1,8,1,"pTOAi300q2",2015
13,1.41098697371026,1.33236601909433,4.1,3.79,8,1,"pTOAi300q2",2016
9,NA,1.54756250871601,NA,4.7,8,1,"pTOAi301q2",2012
10,1.54756250871601,1.52605630349505,4.7,4.6,8,1,"pTOAi301q2",2013
11,1.52605630349505,1.63119940421561,4.6,5.11,8,1,"pTOAi301q2",2014
12,1.63119940421561,1.58923520511658,5.11,4.9,8,1,"pTOAi301q2",2015
13,1.58923520511658,1.54329810992956,4.9,4.68,8,1,"pTOAi301q2",2016
9,NA,1.38629436111989,NA,4,8,1,"pTOAi302q1",2012
10,1.38629436111989,1.44691898293633,4,4.25,8,1,"pTOAi302q1",2013
11,1.44691898293633,1.49065437644413,4.25,4.44,8,1,"pTOAi302q1",2014
12,1.49065437644413,1.49514876603197,4.44,4.46,8,1,"pTOAi302q1",2015
13,1.49514876603197,1.53686721959926,4.46,4.65,8,1,"pTOAi302q1",2016
9,NA,1.28093384546206,NA,3.6,8,1,"pTOAi310q1",2012
10,1.28093384546206,1.20297230399235,3.6,3.33,8,1,"pTOAi310q1",2013
11,1.20297230399235,1.32175583998232,3.33,3.75,8,1,"pTOAi310q1",2014
12,1.32175583998232,1.26694760348732,3.75,3.55,8,1,"pTOAi310q1",2015
13,1.26694760348732,1.22964055107451,3.55,3.42,8,1,"pTOAi310q1",2016
8,NA,1.48160454092422,NA,4.4,8,1,"pTOAi312q4",2011
9,1.48160454092422,1.68639895357023,4.4,5.4,8,1,"pTOAi312q4",2012
10,1.68639895357023,1.63510565918268,5.4,5.13,8,1,"pTOAi312q4",2013
11,1.63510565918268,1.68082790852077,5.13,5.37,8,1,"pTOAi312q4",2014
12,1.68082790852077,1.6094379124341,5.37,5,8,1,"pTOAi312q4",2015
13,1.6094379124341,1.78170913337455,5,5.94,8,1,"pTOAi312q4",2016
8,NA,1.43508452528932,NA,4.2,8,1,"pTOAi314q2",2011
9,1.43508452528932,1.5993875765806,4.2,4.95,8,1,"pTOAi314q2",2012
10,1.5993875765806,1.62531126159039,4.95,5.08,8,1,"pTOAi314q2",2013
11,1.62531126159039,1.50629715351459,5.08,4.51,8,1,"pTOAi314q2",2014
12,1.50629715351459,1.50407739677627,4.51,4.5,8,1,"pTOAi314q2",2015
13,1.50407739677627,1.53686721959926,4.5,4.65,8,1,"pTOAi314q2",2016
9,NA,1.52605630349505,NA,4.6,8,1,"pTOAi316q3",2012
10,1.52605630349505,1.52822785700856,4.6,4.61,8,1,"pTOAi316q3",2013
11,1.52822785700856,1.62334081760309,4.61,5.07,8,1,"pTOAi316q3",2014
12,1.62334081760309,1.58923520511658,5.07,4.9,8,1,"pTOAi316q3",2015
13,1.58923520511658,1.68639895357023,4.9,5.4,8,1,"pTOAi316q3",2016
11,NA,1.32707500145992,NA,3.77,8,1,"pTOAi318q2",2014
